fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
0.3893805309734513,0.3150684931506849,0.3164556962025316,0.14615384615384613,0.07105719237435008,0.11267605633802817,0.3462897526501767,0.5879664889565802,0.3495145631067961,0.14545454545454542,0.19999999999999984,0.4
0.23893805309734514,0.15068493150684933,0.4177215189873418,0.12307692307692308,0.05199306759098787,0.28169014084507044,0.10954063604240283,0.3907083015993857,0.4660194174757282,0.26666666666666666,0.5692307692307691,0.8
0.35398230088495575,0.17808219178082194,0.45569620253164556,0.16153846153846155,0.08145580589254767,0.4084507042253521,0.3992932862190813,0.5277989337395237,0.32038834951456324,0.13939393939393943,0.15384615384615385,0.4
0.04424778761061947,0.23972602739726026,0.02531645569620253,0.03076923076923077,0.0,0.23943661971830985,0.13427561837455831,0.15460776846915178,1.0,0.17575757575757575,0.676923076923077,0.6
0.495575221238938,0.0821917808219178,0.620253164556962,0.11538461538461539,0.07105719237435008,0.1267605633802817,0.07773851590106007,0.5887281035795859,0.26213592233009714,0.16969696969696968,0.3076923076923077,0.4
0.32743362831858414,0.2054794520547945,0.4810126582278481,0.12307692307692308,0.10398613518197573,0.323943661971831,0.19081272084805653,0.5963442498095927,0.4271844660194175,0.22424242424242422,0.3692307692307693,0.6
0.2035398230088496,0.30136986301369867,0.03797468354430379,0.04615384615384615,0.0901213171577123,0.49295774647887325,0.1413427561837456,0.39223153084538875,0.640776699029126,0.14545454545454542,0.33846153846153837,0.4
0.24778761061946908,0.3835616438356165,0.20253164556962025,0.06923076923076923,0.07625649913344887,0.15492957746478872,0.1166077738515901,0.5811119573495792,0.6116504854368933,0.22424242424242422,0.23076923076923078,0.6
0.17699115044247787,0.4931506849315068,0.03797468354430379,0.10769230769230768,0.04332755632582322,0.43661971830985913,0.14840989399293286,0.3907083015993857,0.6310679611650486,0.13939393939393943,0.6000000000000001,0.8
0.5132743362831859,0.14383561643835618,0.7974683544303797,0.14615384615384613,0.08665511265164645,0.056338028169014086,0.05653710247349823,0.7410510281797374,0.3786407766990289,0.24848484848484848,0.4307692307692306,0.8
0.14159292035398233,0.3493150684931507,0.3924050632911392,0.061538461538461535,0.09358752166377815,0.19718309859154928,0.2049469964664311,0.520182787509517,0.5728155339805825,0.2787878787878788,0.13846153846153852,0.4
0.2035398230088496,0.28767123287671237,0.05063291139240506,0.16153846153846155,0.07452339688041594,0.08450704225352113,0.07420494699646643,0.657273419649655,0.7961165048543689,0.35151515151515156,0.15384615384615385,0.6
0.11504424778761067,0.18835616438356168,0.16455696202531644,0.11538461538461539,0.038128249566724254,0.18309859154929578,0.07773851590106007,0.2703731911652642,0.7281553398058254,0.20606060606060608,0.6153846153846154,0.6
0.23893805309734514,0.29452054794520555,0.012658227848101266,0.06923076923076923,0.1022530329289428,0.11267605633802817,0.03180212014134275,0.38613861386138504,0.4660194174757282,0.1515151515151515,0.39999999999999997,0.8
0.3451327433628319,0.23287671232876714,0.3924050632911392,0.10384615384615385,0.07625649913344887,0.43661971830985913,0.18374558303886926,0.6039603960395994,0.44660194174757284,0.1272727272727273,0.21538461538461545,0.4
0.23008849557522126,0.2465753424657534,0.08860759493670886,0.3538461538461538,0.09532062391681109,0.1267605633802817,0.04240282685512368,0.5156130997715078,0.4854368932038836,0.21212121212121215,0.4307692307692306,0.8
0.0353982300884956,0.19178082191780824,0.6329113924050632,0.26153846153846155,0.020797227036395142,0.39436619718309857,0.26148409893992935,0.009900990099007054,0.6019417475728157,0.2,0.7999999999999999,0.6
0.8141592920353983,0.2534246575342466,0.8481012658227848,0.16153846153846155,0.1022530329289428,0.07042253521126761,0.03180212014134275,0.6496572734196483,0.14563106796116498,0.3636363636363637,0.5538461538461538,0.6
0.2654867256637168,0.19863013698630136,0.4177215189873418,0.12307692307692308,0.07625649913344887,0.07042253521126761,0.06007067137809187,0.4287890327494278,0.4174757281553396,0.1515151515151515,0.4307692307692306,0.4
0.3008849557522124,0.47260273972602745,0.3164556962025316,0.19230769230769232,0.07279029462738301,0.4647887323943662,0.2791519434628975,0.5034272658035005,0.31067961165048535,0.05454545454545453,0.12307692307692292,0.4
0.27433628318584075,0.30821917808219174,0.26582278481012656,0.04615384615384615,0.06065857885615252,0.04225352112676056,0.01060070671378092,0.3434881949733423,0.2815533980582525,0.1272727272727273,0.21538461538461545,0.6
0.336283185840708,0.1643835616438356,0.4050632911392405,0.10000000000000002,0.08145580589254767,0.43661971830985913,0.2579505300353357,0.4821020563594749,0.4174757281553396,0.23636363636363636,0.39999999999999997,0.6
0.25663716814159293,0.27397260273972607,0.5316455696202531,0.10769230769230768,0.09185441941074522,0.09859154929577464,0.11307420494699646,0.5430312261995371,0.6893203883495147,0.16969696969696968,0.32307692307692304,0.6
0.3008849557522124,0.10958904109589043,0.5569620253164557,0.06923076923076923,0.08145580589254767,0.38028169014084506,0.21908127208480566,0.3762376237623695,0.47572815533980567,0.2,0.4307692307692306,0.4
0.14159292035398233,0.226027397260274,0.25316455696202533,0.05384615384615385,0.06065857885615252,0.028169014084507043,0.03180212014134275,0.43640517897943454,0.5242718446601943,0.13939393939393943,0.12307692307692292,0.4
0.053097345132743404,0.13698630136986303,0.3164556962025316,0.06923076923076923,0.11958405545927209,0.16901408450704225,0.15547703180212014,0.4287890327494278,0.49514563106796106,0.13333333333333336,0.12307692307692292,0.4
0.19469026548672566,0.19863013698630136,0.3924050632911392,0.6076923076923078,0.08665511265164645,0.352112676056338,0.13780918727915195,0.622239146991619,0.49514563106796106,0.1878787878787879,0.26153846153846144,0.6
0.743362831858407,0.23972602739726026,0.620253164556962,0.26153846153846155,0.0883882149046794,0.07042253521126761,0.14487632508833923,0.9162223914699091,0.4174757281553396,0.21212121212121215,0.6615384615384614,0.6
0.48672566371681414,0.13013698630136986,0.5569620253164557,0.10769230769230768,0.07972270363951474,0.29577464788732394,0.1413427561837456,0.6648895658796617,0.43689320388349495,0.20606060606060608,0.19999999999999984,0.6
0.25663716814159293,0.3287671232876712,0.03797468354430379,0.06923076923076923,0.10571923743500868,0.3380281690140845,0.3286219081272085,0.37547600913937224,0.4660194174757282,0.1272727272727273,0.26153846153846144,0.4
0.2831858407079646,0.2808219178082192,0.4177215189873418,0.11538461538461539,0.07972270363951474,0.323943661971831,0.4876325088339223,0.4935262757044934,0.4174757281553396,0.16363636363636364,0.16923076923076918,0.4
0.4690265486725664,0.3493150684931507,0.30379746835443033,0.11538461538461539,0.07452339688041594,0.07042253521126761,0.09540636042402827,0.5582635186595506,0.21359223300970853,0.14545454545454542,0.15384615384615385,0.4
0.5221238938053098,0.1643835616438356,0.5949367088607594,0.10000000000000002,0.06932409012131716,0.11267605633802817,0.06007067137809187,0.4805788271134803,0.3495145631067961,0.2606060606060606,0.5538461538461538,0.6
0.3893805309734513,0.3150684931506849,0.3164556962025316,0.08461538461538462,0.12131715771230503,0.09859154929577464,0.053003533568904596,0.5803503427265735,0.3883495145631068,0.23636363636363636,0.18461538461538451,0.4
0.2035398230088496,0.37671232876712335,0.07594936708860758,0.09230769230769233,0.07972270363951474,0.09859154929577464,0.09540636042402827,0.6382330540746297,0.7864077669902915,0.2303030303030303,0.18461538461538451,0.4
0.2654867256637168,0.19863013698630136,0.17721518987341772,0.16153846153846155,0.09185441941074522,0.28169014084507044,0.13074204946996468,0.4821020563594749,0.43689320388349495,0.14545454545454542,0.32307692307692304,0.6
0.2035398230088496,0.21917808219178084,0.0,0.03846153846153845,0.06239168110918546,0.43661971830985913,0.11307420494699646,0.32825590251332887,0.43689320388349495,0.1515151515151515,0.46153846153846156,0.6
0.1504424778761062,0.1643835616438356,0.24050632911392406,0.17692307692307693,0.07105719237435008,0.19718309859154928,0.1166077738515901,0.4211728865194211,0.6699029126213593,0.11515151515151516,0.6615384615384614,0.6
0.24778761061946908,0.36986301369863017,0.0,0.06923076923076923,0.07105719237435008,0.16901408450704225,0.12014134275618374,0.5887281035795859,0.6213592233009707,0.13939393939393943,0.15384615384615385,0.4
0.17699115044247787,0.21917808219178084,0.11392405063291139,0.10000000000000002,0.05025996533795494,0.11267605633802817,0.04240282685512368,0.3328255902513295,0.5339805825242717,0.21818181818181814,0.44615384615384623,0.6
0.23008849557522126,0.39383561643835613,0.16455696202531644,0.08461538461538462,0.07279029462738301,0.15492957746478872,0.04946996466431095,0.4105102817974083,0.4077669902912621,0.1272727272727273,0.26153846153846144,0.4
0.9734513274336283,0.35958904109589046,0.620253164556962,0.2538461538461539,0.10571923743500868,0.1267605633802817,0.06007067137809187,0.9961919268849881,0.04854368932038819,0.24848484848484848,0.4153846153846153,0.4
0.5132743362831859,0.15068493150684933,0.7341772151898733,0.2153846153846154,0.24263431542461006,0.07042253521126761,0.0353356890459364,0.5277989337395237,0.31067961165048535,0.22424242424242422,0.44615384615384623,0.6
0.5575221238938053,0.2808219178082192,0.620253164556962,0.2846153846153846,0.14558058925476602,0.1267605633802817,0.038869257950530034,0.7715156130997644,0.19417475728155317,0.13939393939393943,0.5076923076923076,0.6
0.44247787610619466,0.4452054794520548,0.15189873417721517,0.15384615384615385,0.08318890814558043,0.4084507042253521,0.24028268551236748,0.6534653465346516,0.4174757281553396,0.1878787878787879,0.3076923076923077,0.6
0.29203539823008856,0.13698630136986303,0.6455696202531646,0.06923076923076923,0.5320623916811094,0.22535211267605634,0.17667844522968199,0.520182787509517,0.16504854368932034,0.4545454545454546,0.12307692307692292,0.6
0.30973451327433627,0.4178082191780822,0.0,0.12307692307692308,0.08145580589254767,0.15492957746478872,0.0636042402826855,0.6024371667935964,0.49514563106796106,0.0787878787878788,0.18461538461538451,0.2
0.2654867256637168,0.2671232876712329,0.18987341772151897,0.14615384615384613,0.1317157712305026,0.4507042253521127,0.23674911660777384,0.41355674028941436,0.29126213592232997,0.18181818181818182,0.27692307692307677,0.6
0.19469026548672566,0.2465753424657534,0.3164556962025316,0.08461538461538462,0.07279029462738301,0.39436619718309857,0.19434628975265017,0.3983244478293924,0.45631067961165034,0.16363636363636364,0.3076923076923077,0.4
0.12389380530973454,0.2534246575342466,0.0,0.10769230769230768,0.05892547660311959,0.19718309859154928,0.09540636042402827,0.2170601675552171,0.6893203883495147,0.15757575757575756,0.6307692307692307,0.6
0.15929203539823014,0.30821917808219174,0.02531645569620253,0.06923076923076923,0.057192374350086665,0.04225352112676056,0.0176678445229682,0.5277989337395237,0.5728155339805825,0.21212121212121215,0.16923076923076918,0.4
0.22123893805309733,0.15068493150684933,0.35443037974683544,0.08461538461538462,0.08318890814558043,0.4225352112676056,0.21908127208480566,0.5232292460015231,0.563106796116505,0.0909090909090909,0.15384615384615385,0.4
0.25663716814159293,0.2602739726027397,0.45569620253164556,0.39999999999999997,0.06412478336221836,0.22535211267605634,0.3392226148409894,0.5887281035795859,0.4660194174757282,0.2848484848484849,0.32307692307692304,0.4
0.23008849557522126,0.18493150684931509,0.5569620253164557,0.13076923076923078,0.05545927209705373,0.29577464788732394,0.14840989399293286,0.3709063214013716,0.4174757281553396,0.30909090909090914,0.4769230769230769,0.6
0.6725663716814159,0.2465753424657534,0.6835443037974683,0.13076923076923078,0.0883882149046794,0.2535211267605634,0.2049469964664311,0.7562833206397509,0.22330097087378642,0.16969696969696968,0.32307692307692304,0.6
0.3008849557522124,0.18493150684931509,0.37974683544303794,0.07692307692307691,0.06932409012131716,0.43661971830985913,0.2756183745583039,0.5407463823305368,0.5048543689320389,0.16969696969696968,0.09230769230769226,0.4
0.14159292035398233,0.21917808219178084,0.4936708860759494,0.12307692307692308,0.07452339688041594,0.07042253521126761,0.028268551236749116,0.4173648134044177,0.6213592233009707,0.21818181818181814,0.39999999999999997,0.6
0.4513274336283185,0.11986301369863013,0.5063291139240507,0.04615384615384615,0.06759098786828423,0.18309859154929578,0.053003533568904596,0.418126428027415,0.26213592233009714,0.1090909090909091,0.38461538461538464,0.6
0.19469026548672566,0.35616438356164387,0.03797468354430379,0.10769230769230768,0.07105719237435008,0.18309859154929578,0.08833922261484099,0.4097486671744025,0.47572815533980567,0.1515151515151515,0.3076923076923077,0.6
0.23893805309734514,0.37671232876712335,0.06329113924050633,0.2076923076923077,0.12651646447140383,0.07042253521126761,0.04946996466431095,0.5430312261995371,0.5145631067961164,0.18181818181818182,0.26153846153846144,0.4
0.168141592920354,0.18493150684931509,0.2911392405063291,0.5692307692307692,0.029462738301559783,0.38028169014084506,0.3003533568904594,0.3907083015993857,0.5533980582524272,0.13333333333333336,0.5692307692307691,0.6
0.4159292035398231,0.3664383561643836,0.3291139240506329,0.08461538461538462,0.1074523396880416,0.056338028169014086,0.10247349823321555,0.556740289413556,0.3689320388349514,0.05454545454545453,0.18461538461538451,0.4
0.25663716814159293,0.27397260273972607,0.13924050632911392,0.04615384615384615,0.07798960138648181,0.14084507042253522,0.1166077738515901,0.5125666412795102,0.5339805825242717,0.1515151515151515,0.18461538461538451,0.4
0.23008849557522126,0.4178082191780822,0.02531645569620253,0.12307692307692308,0.07279029462738301,0.2112676056338028,0.127208480565371,0.5430312261995371,0.5533980582524272,0.11515151515151516,0.13846153846153852,0.4
0.3716814159292036,0.27397260273972607,0.43037974683544306,0.13846153846153847,0.09185441941074522,0.323943661971831,0.4098939929328622,0.6191926884996128,0.3786407766990289,0.16969696969696968,0.16923076923076918,0.4
0.3716814159292036,0.3356164383561644,0.24050632911392406,0.23846153846153847,0.10398613518197573,0.4084507042253521,0.2226148409893993,0.5940594059405924,0.3398058252427186,0.10303030303030303,0.2461538461538461,0.6
0.168141592920354,0.3150684931506849,0.0,0.10000000000000002,0.1074523396880416,0.028169014084507043,0.024734982332155476,0.4188880426504123,0.7281553398058254,0.17575757575757575,0.4769230769230769,0.2
0.23008849557522126,0.3150684931506849,0.03797468354430379,0.10769230769230768,0.07452339688041594,0.08450704225352113,0.07773851590106007,0.42726580350342475,0.4660194174757282,0.11515151515151516,0.2461538461538461,0.4
0.25663716814159293,0.10273972602739728,0.43037974683544306,0.10769230769230768,0.027729636048526865,0.04225352112676056,0.007067137809187279,0.38309215536937896,0.5145631067961164,0.1878787878787879,0.39999999999999997,0.8
0.44247787610619466,0.4452054794520548,0.15189873417721517,0.15384615384615385,0.08318890814558043,0.4084507042253521,0.24028268551236748,0.6534653465346516,0.4174757281553396,0.1878787878787879,0.3076923076923077,0.6
0.3716814159292036,0.10273972602739728,0.4936708860759494,0.08461538461538462,0.11438474870017333,0.2676056338028169,0.07420494699646643,0.4105102817974083,0.27184466019417464,0.21818181818181814,0.4307692307692306,0.6
0.6814159292035399,0.2602739726027397,0.620253164556962,0.10000000000000002,0.09532062391681109,0.056338028169014086,0.028268551236749116,0.7715156130997644,0.31067961165048535,0.06666666666666667,0.18461538461538451,0.4
0.2831858407079646,0.29452054794520555,0.0,0.061538461538461535,0.06239168110918546,0.08450704225352113,0.038869257950530034,0.49657273419649106,0.3786407766990289,0.1878787878787879,0.15384615384615385,0.6
0.5309734513274336,0.1643835616438356,0.7594936708860759,0.10000000000000002,0.2045060658578856,0.08450704225352113,0.04240282685512368,0.6496572734196483,0.16504854368932034,0.44242424242424244,0.15384615384615385,0.4
0.5044247787610621,0.13698630136986303,0.569620253164557,0.4230769230769231,0.06759098786828423,0.056338028169014086,0.024734982332155476,0.5734958111195725,0.3495145631067961,0.29696969696969694,0.6461538461538461,1.0
0.22123893805309733,0.10273972602739728,0.7594936708860759,0.09230769230769233,0.06932409012131716,0.22535211267605634,0.06713780918727916,0.6146230007616122,0.49514563106796106,0.23636363636363636,0.33846153846153837,0.6
0.3185840707964601,0.3527397260273973,0.12658227848101267,0.09230769230769233,0.06759098786828423,0.3380281690140845,0.19081272084805653,0.4805788271134803,0.4077669902912621,0.2545454545454546,0.38461538461538464,0.6
0.1858407079646018,0.027397260273972608,0.810126582278481,0.09230769230769233,0.04332755632582322,0.323943661971831,0.1625441696113074,0.3709063214013716,0.45631067961165034,0.2303030303030303,0.4307692307692306,0.6
0.2035398230088496,0.27397260273972607,0.3164556962025316,0.13076923076923078,0.08145580589254767,0.1267605633802817,0.10954063604240283,0.5163747143945137,0.5728155339805825,0.10303030303030303,0.39999999999999997,0.4
0.24778761061946908,0.37671232876712335,0.15189873417721517,0.05384615384615385,0.2634315424610052,0.056338028169014086,0.053003533568904596,0.451637471439448,0.5048543689320389,0.1272727272727273,0.16923076923076918,0.4
0.2035398230088496,0.27397260273972607,0.3164556962025316,0.13076923076923078,0.08145580589254767,0.1267605633802817,0.10954063604240283,0.5163747143945137,0.5728155339805825,0.10303030303030303,0.39999999999999997,0.4
0.19469026548672566,0.3219178082191781,0.12658227848101267,0.061538461538461535,0.05025996533795494,0.4647887323943662,0.16607773851590105,0.43640517897943454,0.5242718446601943,0.20606060606060608,0.19999999999999984,0.4
0.17699115044247787,0.30136986301369867,0.17721518987341772,0.11538461538461539,0.05199306759098787,0.16901408450704225,0.0812720848056537,0.2970297029702962,0.5339805825242717,0.17575757575757575,0.5076923076923076,0.8
0.32743362831858414,0.4075342465753425,0.18987341772151897,0.06923076923076923,0.09532062391681109,0.1267605633802817,0.1625441696113074,0.5125666412795102,0.3495145631067961,0.26666666666666666,0.16923076923076918,0.4
0.11504424778761067,0.3356164383561644,0.10126582278481013,0.09230769230769233,0.06412478336221836,0.2112676056338028,0.0636042402826855,0.281035795887277,0.6699029126213593,0.26666666666666666,0.4153846153846153,0.6
0.3628318584070796,0.44178082191780826,0.27848101265822783,0.10769230769230768,0.05199306759098787,0.11267605633802817,0.127208480565371,0.47448591012946817,0.22330097087378642,0.13333333333333336,0.15384615384615385,0.4
0.23008849557522126,0.17123287671232876,0.4050632911392405,0.08461538461538462,0.04852686308492201,0.19718309859154928,0.07773851590106007,0.35262757044935206,0.3495145631067961,0.24242424242424243,0.44615384615384623,0.8
0.17699115044247787,0.4143835616438356,0.25316455696202533,0.5307692307692308,0.06759098786828423,0.39436619718309857,0.2579505300353357,0.5811119573495792,0.4077669902912621,0.1272727272727273,0.12307692307692292,0.4
0.29203539823008856,0.44178082191780826,0.0,0.08461538461538462,0.08665511265164645,0.11267605633802817,0.05653710247349823,0.46610814927646416,0.44660194174757284,0.21212121212121215,0.38461538461538464,0.6
0.35398230088495575,0.226027397260274,0.3924050632911392,0.13076923076923078,0.0901213171577123,0.28169014084507044,0.15547703180212014,0.6191926884996128,0.4854368932038836,0.35151515151515156,0.23076923076923078,0.6
0.32743362831858414,0.2808219178082192,0.0,0.03846153846153845,0.06239168110918546,0.07042253521126761,0.028268551236749116,0.44630616907844156,0.3689320388349514,0.1878787878787879,0.2461538461538461,0.6
0.42477876106194695,0.18835616438356168,0.5822784810126582,0.2846153846153846,0.10398613518197573,0.028169014084507043,0.014134275618374558,0.4813404417364776,0.3883495145631068,0.1878787878787879,0.5846153846153844,0.8
0.32743362831858414,0.4383561643835617,0.36708860759493667,0.2538461538461539,0.07105719237435008,0.15492957746478872,0.0353356890459364,0.48971820258949006,0.563106796116505,0.21212121212121215,0.4769230769230769,0.6
0.25663716814159293,0.2671232876712329,0.02531645569620253,0.061538461538461535,0.08665511265164645,0.16901408450704225,0.08833922261484099,0.40441736481340457,0.47572815533980567,0.1272727272727273,0.32307692307692304,0.6
0.4070796460176991,0.3150684931506849,0.25316455696202533,0.16153846153846155,0.08145580589254767,0.19718309859154928,0.38515901060070673,0.6039603960395994,0.3495145631067961,0.15757575757575756,0.16923076923076918,0.4
0.6548672566371682,0.2602739726027397,0.7468354430379746,0.03846153846153845,0.06759098786828423,0.30985915492957744,0.127208480565371,0.6039603960395994,0.04854368932038819,0.21212121212121215,0.32307692307692304,0.8
0.3451327433628319,0.23287671232876714,0.7468354430379746,0.03846153846153845,0.6585788561525131,0.2112676056338028,0.13780918727915195,0.5293221629855267,0.15533980582524246,0.6121212121212122,0.12307692307692292,0.4
0.24778761061946908,0.2602739726027397,0.5949367088607594,0.08461538461538462,0.0901213171577123,0.28169014084507044,0.23674911660777384,0.5277989337395237,0.47572815533980567,0.14545454545454542,0.10769230769230759,0.4
0.23008849557522126,0.36986301369863017,0.4177215189873418,0.12307692307692308,0.05892547660311959,0.4647887323943662,0.3392226148409894,0.30997715156130934,0.3883495145631068,0.27272727272727276,0.676923076923077,0.6
0.3982300884955752,0.17123287671232876,0.4050632911392405,0.09230769230769233,0.05199306759098787,0.04225352112676056,0.03180212014134275,0.43335872048742846,0.4174757281553396,0.2848484848484849,0.4307692307692306,0.6
0.4070796460176991,0.2123287671232877,0.620253164556962,0.11538461538461539,0.0901213171577123,0.30985915492957744,0.38869257950530034,0.5734958111195725,0.3495145631067961,0.1878787878787879,0.16923076923076918,0.4
0.6194690265486725,0.19863013698630136,0.7341772151898733,0.14615384615384613,0.1074523396880416,0.3380281690140845,0.33568904593639576,0.7745620715917704,0.25242718446601925,0.12121212121212123,0.2461538461538461,0.4
0.3451327433628319,0.06164383561643835,0.6582278481012658,0.07692307692307691,0.09705372616984402,0.11267605633802817,0.06007067137809187,0.48819497334348705,0.47572815533980567,0.20606060606060608,0.3076923076923077,0.4
0.5221238938053098,0.18493150684931509,0.5822784810126582,0.10000000000000002,0.07105719237435008,0.18309859154929578,0.07420494699646643,0.4501142421934449,0.1844660194174757,0.30909090909090914,0.46153846153846156,0.6
0.23008849557522126,0.15753424657534246,0.3291139240506329,0.06923076923076923,0.08492201039861352,0.4507042253521127,0.24381625441696114,0.5125666412795102,0.5145631067961164,0.1515151515151515,0.16923076923076918,0.6
0.21238938053097348,0.39041095890410954,0.0,0.07692307692307691,0.13864818024263434,0.028169014084507043,0.014134275618374558,0.47905559786747726,0.4660194174757282,0.16363636363636364,0.19999999999999984,0.6
0.2654867256637168,0.2602739726027397,0.36708860759493667,0.10769230769230768,0.0901213171577123,0.056338028169014086,0.028268551236749116,0.3769992383853753,0.43689320388349495,0.17575757575757575,0.4769230769230769,0.6
0.3008849557522124,0.3150684931506849,0.20253164556962025,0.08461538461538462,0.14904679376083188,0.028169014084507043,0.0035335689045936395,0.34044173648133624,0.3398058252427186,0.1515151515151515,0.4307692307692306,0.6
0.6106194690265486,0.0410958904109589,0.6455696202531646,0.23846153846153847,0.12131715771230503,0.04225352112676056,0.06007067137809187,0.725818735719724,0.39805825242718423,0.3878787878787878,0.26153846153846144,0.6
