fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol
0.1238938053097345,0.1438356164383561,0.4050632911392405,0.9230769230769232,0.0346620450606585,0.0704225352112676,0.3780918727915194,0.4303122619954308,0.4174757281553396,0.1393939393939394,0.4769230769230769
0.1592920353982301,0.1712328767123287,0.3164556962025316,0.0769230769230769,0.0693240901213171,0.2816901408450704,0.1519434628975265,0.5582635186595506,0.6796116504854368,0.1757575757575757,0.2153846153846154
0.2743362831858407,0.3561643835616438,0.2658227848101265,0.1,0.0745233968804159,0.4366197183098591,0.4487632508833922,0.4211728865194211,0.3883495145631068,0.0727272727272727,0.2307692307692307
0.3893805309734513,0.3150684931506849,0.3164556962025316,0.1461538461538461,0.07105719237435,0.1126760563380281,0.3462897526501767,0.5879664889565802,0.3495145631067961,0.1454545454545454,0.1999999999999998
0.2389380530973451,0.1506849315068493,0.4177215189873418,0.123076923076923,0.0519930675909878,0.2816901408450704,0.1095406360424028,0.3907083015993857,0.4660194174757282,0.2666666666666666,0.5692307692307691
0.3539823008849557,0.1780821917808219,0.4556962025316455,0.1615384615384615,0.0814558058925476,0.4084507042253521,0.3992932862190813,0.5277989337395237,0.3203883495145632,0.1393939393939394,0.1538461538461538
0.0442477876106194,0.2397260273972602,0.0253164556962025,0.0307692307692307,0.0,0.2394366197183098,0.1342756183745583,0.1546077684691517,1.0,0.1757575757575757,0.676923076923077
0.495575221238938,0.0821917808219178,0.620253164556962,0.1153846153846153,0.07105719237435,0.1267605633802817,0.07773851590106,0.5887281035795859,0.2621359223300971,0.1696969696969696,0.3076923076923077
0.3274336283185841,0.2054794520547945,0.4810126582278481,0.123076923076923,0.1039861351819757,0.323943661971831,0.1908127208480565,0.5963442498095927,0.4271844660194175,0.2242424242424242,0.3692307692307693
0.2035398230088496,0.3013698630136986,0.0379746835443037,0.0461538461538461,0.0901213171577123,0.4929577464788732,0.1413427561837456,0.3922315308453887,0.640776699029126,0.1454545454545454,0.3384615384615383
0.247787610619469,0.3835616438356165,0.2025316455696202,0.0692307692307692,0.0762564991334488,0.1549295774647887,0.1166077738515901,0.5811119573495792,0.6116504854368933,0.2242424242424242,0.2307692307692307
0.1769911504424778,0.4931506849315068,0.0379746835443037,0.1076923076923076,0.0433275563258232,0.4366197183098591,0.1484098939929328,0.3907083015993857,0.6310679611650486,0.1393939393939394,0.6000000000000001
0.5132743362831859,0.1438356164383561,0.7974683544303797,0.1461538461538461,0.0866551126516464,0.056338028169014,0.0565371024734982,0.7410510281797374,0.3786407766990289,0.2484848484848484,0.4307692307692306
0.1415929203539823,0.3493150684931507,0.3924050632911392,0.0615384615384615,0.0935875216637781,0.1971830985915492,0.2049469964664311,0.520182787509517,0.5728155339805825,0.2787878787878788,0.1384615384615385
0.2035398230088496,0.2876712328767123,0.050632911392405,0.1615384615384615,0.0745233968804159,0.0845070422535211,0.0742049469964664,0.657273419649655,0.7961165048543689,0.3515151515151515,0.1538461538461538
0.1150442477876106,0.1883561643835616,0.1645569620253164,0.1153846153846153,0.0381282495667242,0.1830985915492957,0.07773851590106,0.2703731911652642,0.7281553398058254,0.206060606060606,0.6153846153846154
0.2389380530973451,0.2945205479452055,0.0126582278481012,0.0692307692307692,0.1022530329289428,0.1126760563380281,0.0318021201413427,0.386138613861385,0.4660194174757282,0.1515151515151515,0.3999999999999999
0.3451327433628319,0.2328767123287671,0.3924050632911392,0.1038461538461538,0.0762564991334488,0.4366197183098591,0.1837455830388692,0.6039603960395994,0.4466019417475728,0.1272727272727273,0.2153846153846154
0.2300884955752212,0.2465753424657534,0.0886075949367088,0.3538461538461538,0.095320623916811,0.1267605633802817,0.0424028268551236,0.5156130997715078,0.4854368932038836,0.2121212121212121,0.4307692307692306
0.0353982300884956,0.1917808219178082,0.6329113924050632,0.2615384615384615,0.0207972270363951,0.3943661971830985,0.2614840989399293,0.009900990099007,0.6019417475728157,0.2,0.7999999999999999
0.8141592920353983,0.2534246575342466,0.8481012658227848,0.1615384615384615,0.1022530329289428,0.0704225352112676,0.0318021201413427,0.6496572734196483,0.1456310679611649,0.3636363636363637,0.5538461538461538
0.2654867256637168,0.1986301369863013,0.4177215189873418,0.123076923076923,0.0762564991334488,0.0704225352112676,0.0600706713780918,0.4287890327494278,0.4174757281553396,0.1515151515151515,0.4307692307692306
0.3008849557522124,0.4726027397260274,0.3164556962025316,0.1923076923076923,0.072790294627383,0.4647887323943662,0.2791519434628975,0.5034272658035005,0.3106796116504853,0.0545454545454545,0.1230769230769229
0.2743362831858407,0.3082191780821917,0.2658227848101265,0.0461538461538461,0.0606585788561525,0.0422535211267605,0.0106007067137809,0.3434881949733423,0.2815533980582525,0.1272727272727273,0.2153846153846154
0.336283185840708,0.1643835616438356,0.4050632911392405,0.1,0.0814558058925476,0.4366197183098591,0.2579505300353357,0.4821020563594749,0.4174757281553396,0.2363636363636363,0.3999999999999999
0.2566371681415929,0.273972602739726,0.5316455696202531,0.1076923076923076,0.0918544194107452,0.0985915492957746,0.1130742049469964,0.5430312261995371,0.6893203883495147,0.1696969696969696,0.323076923076923
0.3008849557522124,0.1095890410958904,0.5569620253164557,0.0692307692307692,0.0814558058925476,0.380281690140845,0.2190812720848056,0.3762376237623695,0.4757281553398056,0.2,0.4307692307692306
0.1415929203539823,0.226027397260274,0.2531645569620253,0.0538461538461538,0.0606585788561525,0.028169014084507,0.0318021201413427,0.4364051789794345,0.5242718446601943,0.1393939393939394,0.1230769230769229
0.0530973451327434,0.136986301369863,0.3164556962025316,0.0692307692307692,0.119584055459272,0.1690140845070422,0.1554770318021201,0.4287890327494278,0.495145631067961,0.1333333333333333,0.1230769230769229
0.1946902654867256,0.1986301369863013,0.3924050632911392,0.6076923076923078,0.0866551126516464,0.352112676056338,0.1378091872791519,0.622239146991619,0.495145631067961,0.1878787878787879,0.2615384615384614
0.743362831858407,0.2397260273972602,0.620253164556962,0.2615384615384615,0.0883882149046794,0.0704225352112676,0.1448763250883392,0.9162223914699092,0.4174757281553396,0.2121212121212121,0.6615384615384614
0.4867256637168141,0.1301369863013698,0.5569620253164557,0.1076923076923076,0.0797227036395147,0.2957746478873239,0.1413427561837456,0.6648895658796617,0.4368932038834949,0.206060606060606,0.1999999999999998
0.2566371681415929,0.3287671232876712,0.0379746835443037,0.0692307692307692,0.1057192374350086,0.3380281690140845,0.3286219081272085,0.3754760091393722,0.4660194174757282,0.1272727272727273,0.2615384615384614
0.2831858407079646,0.2808219178082192,0.4177215189873418,0.1153846153846153,0.0797227036395147,0.323943661971831,0.4876325088339223,0.4935262757044934,0.4174757281553396,0.1636363636363636,0.1692307692307691
0.4690265486725664,0.3493150684931507,0.3037974683544303,0.1153846153846153,0.0745233968804159,0.0704225352112676,0.0954063604240282,0.5582635186595506,0.2135922330097085,0.1454545454545454,0.1538461538461538
0.5221238938053098,0.1643835616438356,0.5949367088607594,0.1,0.0693240901213171,0.1126760563380281,0.0600706713780918,0.4805788271134803,0.3495145631067961,0.2606060606060606,0.5538461538461538
0.3893805309734513,0.3150684931506849,0.3164556962025316,0.0846153846153846,0.121317157712305,0.0985915492957746,0.0530035335689045,0.5803503427265735,0.3883495145631068,0.2363636363636363,0.1846153846153845
0.2035398230088496,0.3767123287671233,0.0759493670886075,0.0923076923076923,0.0797227036395147,0.0985915492957746,0.0954063604240282,0.6382330540746297,0.7864077669902915,0.2303030303030303,0.1846153846153845
0.2654867256637168,0.1986301369863013,0.1772151898734177,0.1615384615384615,0.0918544194107452,0.2816901408450704,0.1307420494699646,0.4821020563594749,0.4368932038834949,0.1454545454545454,0.323076923076923
0.2035398230088496,0.2191780821917808,0.0,0.0384615384615384,0.0623916811091854,0.4366197183098591,0.1130742049469964,0.3282559025133288,0.4368932038834949,0.1515151515151515,0.4615384615384615
0.1504424778761062,0.1643835616438356,0.240506329113924,0.1769230769230769,0.07105719237435,0.1971830985915492,0.1166077738515901,0.4211728865194211,0.6699029126213593,0.1151515151515151,0.6615384615384614
0.247787610619469,0.3698630136986301,0.0,0.0692307692307692,0.07105719237435,0.1690140845070422,0.1201413427561837,0.5887281035795859,0.6213592233009707,0.1393939393939394,0.1538461538461538
0.1769911504424778,0.2191780821917808,0.1139240506329113,0.1,0.0502599653379549,0.1126760563380281,0.0424028268551236,0.3328255902513295,0.5339805825242717,0.2181818181818181,0.4461538461538462
0.2300884955752212,0.3938356164383561,0.1645569620253164,0.0846153846153846,0.072790294627383,0.1549295774647887,0.0494699646643109,0.4105102817974083,0.4077669902912621,0.1272727272727273,0.2615384615384614
0.9734513274336284,0.3595890410958904,0.620253164556962,0.2538461538461539,0.1057192374350086,0.1267605633802817,0.0600706713780918,0.996191926884988,0.0485436893203881,0.2484848484848484,0.4153846153846153
0.5132743362831859,0.1506849315068493,0.7341772151898733,0.2153846153846154,0.24263431542461,0.0704225352112676,0.0353356890459364,0.5277989337395237,0.3106796116504853,0.2242424242424242,0.4461538461538462
0.5575221238938053,0.2808219178082192,0.620253164556962,0.2846153846153846,0.145580589254766,0.1267605633802817,0.03886925795053,0.7715156130997644,0.1941747572815531,0.1393939393939394,0.5076923076923076
0.4424778761061946,0.4452054794520548,0.1518987341772151,0.1538461538461538,0.0831889081455804,0.4084507042253521,0.2402826855123674,0.6534653465346516,0.4174757281553396,0.1878787878787879,0.3076923076923077
0.2920353982300885,0.136986301369863,0.6455696202531646,0.0692307692307692,0.5320623916811094,0.2253521126760563,0.1766784452296819,0.520182787509517,0.1650485436893203,0.4545454545454546,0.1230769230769229
0.3097345132743362,0.4178082191780822,0.0,0.123076923076923,0.0814558058925476,0.1549295774647887,0.0636042402826855,0.6024371667935964,0.495145631067961,0.0787878787878788,0.1846153846153845
0.2654867256637168,0.2671232876712329,0.1898734177215189,0.1461538461538461,0.1317157712305026,0.4507042253521127,0.2367491166077738,0.4135567402894143,0.2912621359223299,0.1818181818181818,0.2769230769230767
0.1946902654867256,0.2465753424657534,0.3164556962025316,0.0846153846153846,0.072790294627383,0.3943661971830985,0.1943462897526501,0.3983244478293924,0.4563106796116503,0.1636363636363636,0.3076923076923077
0.1238938053097345,0.2534246575342466,0.0,0.1076923076923076,0.0589254766031195,0.1971830985915492,0.0954063604240282,0.2170601675552171,0.6893203883495147,0.1575757575757575,0.6307692307692307
0.1592920353982301,0.3082191780821917,0.0253164556962025,0.0692307692307692,0.0571923743500866,0.0422535211267605,0.0176678445229682,0.5277989337395237,0.5728155339805825,0.2121212121212121,0.1692307692307691
0.2212389380530973,0.1506849315068493,0.3544303797468354,0.0846153846153846,0.0831889081455804,0.4225352112676056,0.2190812720848056,0.5232292460015231,0.563106796116505,0.0909090909090909,0.1538461538461538
0.2566371681415929,0.2602739726027397,0.4556962025316455,0.3999999999999999,0.0641247833622183,0.2253521126760563,0.3392226148409894,0.5887281035795859,0.4660194174757282,0.2848484848484849,0.323076923076923
0.2300884955752212,0.184931506849315,0.5569620253164557,0.1307692307692307,0.0554592720970537,0.2957746478873239,0.1484098939929328,0.3709063214013716,0.4174757281553396,0.3090909090909091,0.4769230769230769
0.6725663716814159,0.2465753424657534,0.6835443037974683,0.1307692307692307,0.0883882149046794,0.2535211267605634,0.2049469964664311,0.7562833206397509,0.2233009708737864,0.1696969696969696,0.323076923076923
0.3008849557522124,0.184931506849315,0.3797468354430379,0.0769230769230769,0.0693240901213171,0.4366197183098591,0.2756183745583039,0.5407463823305368,0.5048543689320389,0.1696969696969696,0.0923076923076922
0.1415929203539823,0.2191780821917808,0.4936708860759494,0.123076923076923,0.0745233968804159,0.0704225352112676,0.0282685512367491,0.4173648134044177,0.6213592233009707,0.2181818181818181,0.3999999999999999
0.4513274336283185,0.1198630136986301,0.5063291139240507,0.0461538461538461,0.0675909878682842,0.1830985915492957,0.0530035335689045,0.418126428027415,0.2621359223300971,0.1090909090909091,0.3846153846153846
0.1946902654867256,0.3561643835616438,0.0379746835443037,0.1076923076923076,0.07105719237435,0.1830985915492957,0.0883392226148409,0.4097486671744025,0.4757281553398056,0.1515151515151515,0.3076923076923077
0.2389380530973451,0.3767123287671233,0.0632911392405063,0.2076923076923077,0.1265164644714038,0.0704225352112676,0.0494699646643109,0.5430312261995371,0.5145631067961164,0.1818181818181818,0.2615384615384614
0.168141592920354,0.184931506849315,0.2911392405063291,0.5692307692307692,0.0294627383015597,0.380281690140845,0.3003533568904594,0.3907083015993857,0.5533980582524272,0.1333333333333333,0.5692307692307691
0.4159292035398231,0.3664383561643836,0.3291139240506329,0.0846153846153846,0.1074523396880416,0.056338028169014,0.1024734982332155,0.556740289413556,0.3689320388349514,0.0545454545454545,0.1846153846153845
0.2566371681415929,0.273972602739726,0.1392405063291139,0.0461538461538461,0.0779896013864818,0.1408450704225352,0.1166077738515901,0.5125666412795102,0.5339805825242717,0.1515151515151515,0.1846153846153845
0.2300884955752212,0.4178082191780822,0.0253164556962025,0.123076923076923,0.072790294627383,0.2112676056338028,0.127208480565371,0.5430312261995371,0.5533980582524272,0.1151515151515151,0.1384615384615385
0.3716814159292036,0.273972602739726,0.430379746835443,0.1384615384615384,0.0918544194107452,0.323943661971831,0.4098939929328622,0.6191926884996128,0.3786407766990289,0.1696969696969696,0.1692307692307691
0.3716814159292036,0.3356164383561644,0.240506329113924,0.2384615384615384,0.1039861351819757,0.4084507042253521,0.2226148409893993,0.5940594059405924,0.3398058252427186,0.103030303030303,0.2461538461538461
0.168141592920354,0.3150684931506849,0.0,0.1,0.1074523396880416,0.028169014084507,0.0247349823321554,0.4188880426504123,0.7281553398058254,0.1757575757575757,0.4769230769230769
0.2300884955752212,0.3150684931506849,0.0379746835443037,0.1076923076923076,0.0745233968804159,0.0845070422535211,0.07773851590106,0.4272658035034247,0.4660194174757282,0.1151515151515151,0.2461538461538461
0.2566371681415929,0.1027397260273972,0.430379746835443,0.1076923076923076,0.0277296360485268,0.0422535211267605,0.0070671378091872,0.3830921553693789,0.5145631067961164,0.1878787878787879,0.3999999999999999
0.4424778761061946,0.4452054794520548,0.1518987341772151,0.1538461538461538,0.0831889081455804,0.4084507042253521,0.2402826855123674,0.6534653465346516,0.4174757281553396,0.1878787878787879,0.3076923076923077
0.3716814159292036,0.1027397260273972,0.4936708860759494,0.0846153846153846,0.1143847487001733,0.2676056338028169,0.0742049469964664,0.4105102817974083,0.2718446601941746,0.2181818181818181,0.4307692307692306
0.6814159292035399,0.2602739726027397,0.620253164556962,0.1,0.095320623916811,0.056338028169014,0.0282685512367491,0.7715156130997644,0.3106796116504853,0.0666666666666666,0.1846153846153845
0.2831858407079646,0.2945205479452055,0.0,0.0615384615384615,0.0623916811091854,0.0845070422535211,0.03886925795053,0.496572734196491,0.3786407766990289,0.1878787878787879,0.1538461538461538
0.5309734513274336,0.1643835616438356,0.7594936708860759,0.1,0.2045060658578856,0.0845070422535211,0.0424028268551236,0.6496572734196483,0.1650485436893203,0.4424242424242424,0.1538461538461538
0.5044247787610621,0.136986301369863,0.569620253164557,0.4230769230769231,0.0675909878682842,0.056338028169014,0.0247349823321554,0.5734958111195725,0.3495145631067961,0.2969696969696969,0.6461538461538461
0.2212389380530973,0.1027397260273972,0.7594936708860759,0.0923076923076923,0.0693240901213171,0.2253521126760563,0.0671378091872791,0.6146230007616122,0.495145631067961,0.2363636363636363,0.3384615384615383
0.3185840707964601,0.3527397260273973,0.1265822784810126,0.0923076923076923,0.0675909878682842,0.3380281690140845,0.1908127208480565,0.4805788271134803,0.4077669902912621,0.2545454545454546,0.3846153846153846
0.1858407079646018,0.0273972602739726,0.810126582278481,0.0923076923076923,0.0433275563258232,0.323943661971831,0.1625441696113074,0.3709063214013716,0.4563106796116503,0.2303030303030303,0.4307692307692306
0.2035398230088496,0.273972602739726,0.3164556962025316,0.1307692307692307,0.0814558058925476,0.1267605633802817,0.1095406360424028,0.5163747143945137,0.5728155339805825,0.103030303030303,0.3999999999999999
0.247787610619469,0.3767123287671233,0.1518987341772151,0.0538461538461538,0.2634315424610052,0.056338028169014,0.0530035335689045,0.451637471439448,0.5048543689320389,0.1272727272727273,0.1692307692307691
0.2035398230088496,0.273972602739726,0.3164556962025316,0.1307692307692307,0.0814558058925476,0.1267605633802817,0.1095406360424028,0.5163747143945137,0.5728155339805825,0.103030303030303,0.3999999999999999
0.1946902654867256,0.3219178082191781,0.1265822784810126,0.0615384615384615,0.0502599653379549,0.4647887323943662,0.166077738515901,0.4364051789794345,0.5242718446601943,0.206060606060606,0.1999999999999998
0.1769911504424778,0.3013698630136986,0.1772151898734177,0.1153846153846153,0.0519930675909878,0.1690140845070422,0.0812720848056537,0.2970297029702962,0.5339805825242717,0.1757575757575757,0.5076923076923076
0.3274336283185841,0.4075342465753425,0.1898734177215189,0.0692307692307692,0.095320623916811,0.1267605633802817,0.1625441696113074,0.5125666412795102,0.3495145631067961,0.2666666666666666,0.1692307692307691
0.1150442477876106,0.3356164383561644,0.1012658227848101,0.0923076923076923,0.0641247833622183,0.2112676056338028,0.0636042402826855,0.281035795887277,0.6699029126213593,0.2666666666666666,0.4153846153846153
0.3628318584070796,0.4417808219178082,0.2784810126582278,0.1076923076923076,0.0519930675909878,0.1126760563380281,0.127208480565371,0.4744859101294681,0.2233009708737864,0.1333333333333333,0.1538461538461538
0.2300884955752212,0.1712328767123287,0.4050632911392405,0.0846153846153846,0.048526863084922,0.1971830985915492,0.07773851590106,0.352627570449352,0.3495145631067961,0.2424242424242424,0.4461538461538462
0.1769911504424778,0.4143835616438356,0.2531645569620253,0.5307692307692308,0.0675909878682842,0.3943661971830985,0.2579505300353357,0.5811119573495792,0.4077669902912621,0.1272727272727273,0.1230769230769229
0.2920353982300885,0.4417808219178082,0.0,0.0846153846153846,0.0866551126516464,0.1126760563380281,0.0565371024734982,0.4661081492764641,0.4466019417475728,0.2121212121212121,0.3846153846153846
0.3539823008849557,0.226027397260274,0.3924050632911392,0.1307692307692307,0.0901213171577123,0.2816901408450704,0.1554770318021201,0.6191926884996128,0.4854368932038836,0.3515151515151515,0.2307692307692307
0.3274336283185841,0.2808219178082192,0.0,0.0384615384615384,0.0623916811091854,0.0704225352112676,0.0282685512367491,0.4463061690784415,0.3689320388349514,0.1878787878787879,0.2461538461538461
0.4247787610619469,0.1883561643835616,0.5822784810126582,0.2846153846153846,0.1039861351819757,0.028169014084507,0.0141342756183745,0.4813404417364776,0.3883495145631068,0.1878787878787879,0.5846153846153844
0.3274336283185841,0.4383561643835617,0.3670886075949366,0.2538461538461539,0.07105719237435,0.1549295774647887,0.0353356890459364,0.48971820258949,0.563106796116505,0.2121212121212121,0.4769230769230769
0.2566371681415929,0.2671232876712329,0.0253164556962025,0.0615384615384615,0.0866551126516464,0.1690140845070422,0.0883392226148409,0.4044173648134045,0.4757281553398056,0.1272727272727273,0.323076923076923
0.4070796460176991,0.3150684931506849,0.2531645569620253,0.1615384615384615,0.0814558058925476,0.1971830985915492,0.3851590106007067,0.6039603960395994,0.3495145631067961,0.1575757575757575,0.1692307692307691
0.6548672566371682,0.2602739726027397,0.7468354430379746,0.0384615384615384,0.0675909878682842,0.3098591549295774,0.127208480565371,0.6039603960395994,0.0485436893203881,0.2121212121212121,0.323076923076923
0.3451327433628319,0.2328767123287671,0.7468354430379746,0.0384615384615384,0.6585788561525131,0.2112676056338028,0.1378091872791519,0.5293221629855267,0.1553398058252424,0.6121212121212122,0.1230769230769229
0.247787610619469,0.2602739726027397,0.5949367088607594,0.0846153846153846,0.0901213171577123,0.2816901408450704,0.2367491166077738,0.5277989337395237,0.4757281553398056,0.1454545454545454,0.1076923076923075
0.2300884955752212,0.3698630136986301,0.4177215189873418,0.123076923076923,0.0589254766031195,0.4647887323943662,0.3392226148409894,0.3099771515613093,0.3883495145631068,0.2727272727272727,0.676923076923077
0.3982300884955752,0.1712328767123287,0.4050632911392405,0.0923076923076923,0.0519930675909878,0.0422535211267605,0.0318021201413427,0.4333587204874284,0.4174757281553396,0.2848484848484849,0.4307692307692306
0.4070796460176991,0.2123287671232877,0.620253164556962,0.1153846153846153,0.0901213171577123,0.3098591549295774,0.3886925795053003,0.5734958111195725,0.3495145631067961,0.1878787878787879,0.1692307692307691
0.6194690265486725,0.1986301369863013,0.7341772151898733,0.1461538461538461,0.1074523396880416,0.3380281690140845,0.3356890459363957,0.7745620715917704,0.2524271844660192,0.1212121212121212,0.2461538461538461
0.3451327433628319,0.0616438356164383,0.6582278481012658,0.0769230769230769,0.097053726169844,0.1126760563380281,0.0600706713780918,0.488194973343487,0.4757281553398056,0.206060606060606,0.3076923076923077
0.5221238938053098,0.184931506849315,0.5822784810126582,0.1,0.07105719237435,0.1830985915492957,0.0742049469964664,0.4501142421934449,0.1844660194174757,0.3090909090909091,0.4615384615384615
0.2300884955752212,0.1575342465753424,0.3291139240506329,0.0692307692307692,0.0849220103986135,0.4507042253521127,0.2438162544169611,0.5125666412795102,0.5145631067961164,0.1515151515151515,0.1692307692307691
0.2123893805309734,0.3904109589041095,0.0,0.0769230769230769,0.1386481802426343,0.028169014084507,0.0141342756183745,0.4790555978674772,0.4660194174757282,0.1636363636363636,0.1999999999999998
0.2654867256637168,0.2602739726027397,0.3670886075949366,0.1076923076923076,0.0901213171577123,0.056338028169014,0.0282685512367491,0.3769992383853753,0.4368932038834949,0.1757575757575757,0.4769230769230769
0.3008849557522124,0.3150684931506849,0.2025316455696202,0.0846153846153846,0.1490467937608318,0.028169014084507,0.0035335689045936,0.3404417364813362,0.3398058252427186,0.1515151515151515,0.4307692307692306
0.6106194690265486,0.0410958904109589,0.6455696202531646,0.2384615384615384,0.121317157712305,0.0422535211267605,0.0600706713780918,0.725818735719724,0.3980582524271842,0.3878787878787878,0.2615384615384614
0.3716814159292036,0.2397260273972602,0.620253164556962,0.1538461538461538,0.0883882149046794,0.2253521126760563,0.3674911660777385,0.6191926884996128,0.4077669902912621,0.1636363636363636,0.2153846153846154
0.8053097345132743,0.2020547945205479,0.8607594936708861,0.1538461538461538,0.0883882149046794,0.2253521126760563,0.1307420494699646,0.8629093678598619,0.1844660194174757,0.2848484848484849,0.2461538461538461
0.3805309734513274,0.3527397260273973,0.4683544303797468,0.0615384615384615,0.3968804159445407,0.056338028169014,0.1978798586572438,0.5354150799695304,0.1262135922330096,0.4606060606060606,0.1384615384615385
0.7079646017699115,0.1301369863013698,0.9113924050632912,0.1,0.0658578856152512,0.0704225352112676,0.0812720848056537,0.657273419649655,0.0097087378640774,0.2969696969696969,0.2153846153846154
0.1238938053097345,0.2602739726027397,0.0,0.0384615384615384,0.0398613518197573,0.1971830985915492,0.0706713780918728,0.3358720487433356,0.4757281553398056,0.0727272727272727,0.1692307692307691
0.2212389380530973,0.4315068493150685,0.0126582278481012,0.1,0.0433275563258232,0.1408450704225352,0.0424028268551236,0.178979436405175,0.5048543689320389,0.0424242424242424,0.676923076923077
0.3185840707964601,0.3972602739726027,0.2911392405063291,0.0846153846153846,0.1126516464471403,0.1830985915492957,0.2650176678445229,0.5506473724295439,0.3106796116504853,0.2242424242424242,0.1538461538461538
0.2743362831858407,0.3082191780821917,0.2658227848101265,0.0461538461538461,0.0606585788561525,0.0422535211267605,0.0106007067137809,0.3434881949733423,0.2815533980582525,0.1272727272727273,0.2153846153846154
